geo,year,unit,leg_stat,citizen,value
Kosovo,2021,NR,PER_CNV,UNKNOWN,0.0
Kosovo,2021,NR,PER_PRSC,UNKNOWN,0.0
Kosovo,2021,NR,PER_SUSP,UNKNOWN,0.0
Kosovo,2021,P_HTHAB,PER_CNV,UNKNOWN,0.0
Kosovo,2021,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Kosovo,2021,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Kosovo,2022,NR,PER_CNV,UNKNOWN,0.0
Kosovo,2022,NR,PER_PRSC,UNKNOWN,0.0
Kosovo,2022,NR,PER_SUSP,UNKNOWN,0.0
Kosovo,2022,P_HTHAB,PER_CNV,UNKNOWN,0.0
Kosovo,2022,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Kosovo,2022,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Kosovo,2023,NR,PER_CNV,UNKNOWN,0.0
Kosovo,2023,NR,PER_PRSC,UNKNOWN,0.0
Kosovo,2023,NR,PER_SUSP,UNKNOWN,0.0
Kosovo,2023,P_HTHAB,PER_CNV,UNKNOWN,0.0
Kosovo,2023,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Kosovo,2023,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2008,NR,PER_CNV,UNKNOWN,0.0
Latvia,2008,NR,PER_PRSC,UNKNOWN,12685.0
Latvia,2008,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2008,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2008,P_HTHAB,PER_PRSC,UNKNOWN,578.75
Latvia,2008,P_HTHAB,PER_SUSP,UNKNOWN,-2.2737367544323206e-13
Latvia,2009,NR,PER_CNV,UNKNOWN,0.0
Latvia,2009,NR,PER_PRSC,UNKNOWN,12328.0
Latvia,2009,NR,PER_SUSP,UNKNOWN,-3369.0
Latvia,2009,P_HTHAB,PER_CNV,UNKNOWN,-0.009999999999990905
Latvia,2009,P_HTHAB,PER_PRSC,UNKNOWN,569.99
Latvia,2009,P_HTHAB,PER_SUSP,UNKNOWN,-155.7700000000002
Latvia,2010,NR,PER_CNV,UNKNOWN,0.0
Latvia,2010,NR,PER_PRSC,UNKNOWN,10937.0
Latvia,2010,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2010,P_HTHAB,PER_CNV,UNKNOWN,0.009999999999990905
Latvia,2010,P_HTHAB,PER_PRSC,UNKNOWN,515.77
Latvia,2010,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2011,NR,PER_CNV,UNKNOWN,0.0
Latvia,2011,NR,PER_PRSC,UNKNOWN,12890.0
Latvia,2011,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2011,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2011,P_HTHAB,PER_PRSC,UNKNOWN,621.32
Latvia,2011,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2012,NR,PER_CNV,UNKNOWN,0.0
Latvia,2012,NR,PER_PRSC,UNKNOWN,5052.0
Latvia,2012,NR,PER_SUSP,UNKNOWN,1.0
Latvia,2012,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2012,P_HTHAB,PER_PRSC,UNKNOWN,247.05999999999995
Latvia,2012,P_HTHAB,PER_SUSP,UNKNOWN,0.0500000000001819
Latvia,2013,NR,PER_CNV,UNKNOWN,0.0
Latvia,2013,NR,PER_PRSC,UNKNOWN,2950.0
Latvia,2013,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2013,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2013,P_HTHAB,PER_PRSC,UNKNOWN,145.76
Latvia,2013,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2014,NR,PER_CNV,UNKNOWN,0.0
Latvia,2014,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2014,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2014,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2014,P_HTHAB,PER_PRSC,UNKNOWN,-0.009999999999990905
Latvia,2014,P_HTHAB,PER_SUSP,UNKNOWN,2.2737367544323206e-13
Latvia,2015,NR,PER_CNV,UNKNOWN,0.0
Latvia,2015,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2015,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2015,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2015,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Latvia,2015,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2016,NR,PER_CNV,UNKNOWN,-65.0
Latvia,2016,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2016,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2016,P_HTHAB,PER_CNV,UNKNOWN,-3.3000000000000114
Latvia,2016,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Latvia,2016,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2017,NR,PER_CNV,UNKNOWN,0.0
Latvia,2017,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2017,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2017,P_HTHAB,PER_CNV,UNKNOWN,0.009999999999934062
Latvia,2017,P_HTHAB,PER_PRSC,UNKNOWN,0.009999999999990905
Latvia,2017,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2018,NR,PER_CNV,UNKNOWN,0.0
Latvia,2018,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2018,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2018,P_HTHAB,PER_CNV,UNKNOWN,0.009999999999990905
Latvia,2018,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Latvia,2018,P_HTHAB,PER_SUSP,UNKNOWN,-1.1368683772161603e-13
Latvia,2019,NR,PER_CNV,UNKNOWN,2.0
Latvia,2019,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2019,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2019,P_HTHAB,PER_CNV,UNKNOWN,0.10000000000002274
Latvia,2019,P_HTHAB,PER_PRSC,UNKNOWN,-5.684341886080802e-14
Latvia,2019,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Latvia,2020,NR,PER_CNV,UNKNOWN,0.0
Latvia,2020,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2020,NR,PER_SUSP,UNKNOWN,0.0
Latvia,2020,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2020,P_HTHAB,PER_PRSC,UNKNOWN,5.684341886080802e-14
Latvia,2020,P_HTHAB,PER_SUSP,UNKNOWN,-0.009999999999990905
Latvia,2021,NR,PER_CNV,UNKNOWN,0.0
Latvia,2021,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2021,NR,PER_SUSP,UNKNOWN,25.0
Latvia,2021,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2021,P_HTHAB,PER_PRSC,UNKNOWN,0.009999999999990905
Latvia,2021,P_HTHAB,PER_SUSP,UNKNOWN,1.3099999999999454
Latvia,2022,NR,PER_CNV,UNKNOWN,134.0
Latvia,2022,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2022,NR,PER_SUSP,UNKNOWN,41.0
Latvia,2022,P_HTHAB,PER_CNV,UNKNOWN,7.149999999999977
Latvia,2022,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Latvia,2022,P_HTHAB,PER_SUSP,UNKNOWN,2.189999999999941
Latvia,2023,NR,PER_CNV,UNKNOWN,0.0
Latvia,2023,NR,PER_PRSC,UNKNOWN,0.0
Latvia,2023,NR,PER_SUSP,UNKNOWN,22.0
Latvia,2023,P_HTHAB,PER_CNV,UNKNOWN,0.0
Latvia,2023,P_HTHAB,PER_PRSC,UNKNOWN,0.009999999999990905
Latvia,2023,P_HTHAB,PER_SUSP,UNKNOWN,1.169999999999959
Liechtenstein,2008,NR,PER_PRSC,UNKNOWN,2089.0
Liechtenstein,2008,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2008,P_HTHAB,PER_PRSC,UNKNOWN,5908.47
Liechtenstein,2008,P_HTHAB,PER_SUSP,UNKNOWN,4.547473508864641e-13
Liechtenstein,2009,NR,PER_PRSC,UNKNOWN,2967.0
Liechtenstein,2009,NR,PER_SUSP,UNKNOWN,-44.0
Liechtenstein,2009,P_HTHAB,PER_PRSC,UNKNOWN,8336.85
Liechtenstein,2009,P_HTHAB,PER_SUSP,UNKNOWN,-123.63000000000011
Liechtenstein,2010,NR,PER_PRSC,UNKNOWN,2864.0
Liechtenstein,2010,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2010,P_HTHAB,PER_PRSC,UNKNOWN,7979.05
Liechtenstein,2010,P_HTHAB,PER_SUSP,UNKNOWN,-4.547473508864641e-13
Liechtenstein,2011,NR,PER_PRSC,UNKNOWN,1066.0
Liechtenstein,2011,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2011,P_HTHAB,PER_PRSC,UNKNOWN,2948.91
Liechtenstein,2011,P_HTHAB,PER_SUSP,UNKNOWN,-4.547473508864641e-13
Liechtenstein,2012,NR,PER_PRSC,UNKNOWN,1086.0
Liechtenstein,2012,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2012,P_HTHAB,PER_PRSC,UNKNOWN,2977.38
Liechtenstein,2012,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2013,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2013,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2013,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2013,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2014,NR,PER_PRSC,UNKNOWN,1078.0
Liechtenstein,2014,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2014,P_HTHAB,PER_PRSC,UNKNOWN,2903.39
Liechtenstein,2014,P_HTHAB,PER_SUSP,UNKNOWN,-0.010000000000218279
Liechtenstein,2015,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2015,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2015,P_HTHAB,PER_PRSC,UNKNOWN,-4.547473508864641e-13
Liechtenstein,2015,P_HTHAB,PER_SUSP,UNKNOWN,-0.010000000000218279
Liechtenstein,2016,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2016,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2016,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2016,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2017,NR,PER_PRSC,UNKNOWN,-1.0
Liechtenstein,2017,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2017,P_HTHAB,PER_PRSC,UNKNOWN,-2.650000000000091
Liechtenstein,2017,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2018,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2018,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2018,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2018,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2019,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2019,NR,PER_SUSP,UNKNOWN,34.0
Liechtenstein,2019,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2019,P_HTHAB,PER_SUSP,UNKNOWN,88.58999999999992
Liechtenstein,2020,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2020,NR,PER_SUSP,UNKNOWN,76.0
Liechtenstein,2020,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2020,P_HTHAB,PER_SUSP,UNKNOWN,196.1500000000001
Liechtenstein,2021,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2021,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2021,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2021,P_HTHAB,PER_SUSP,UNKNOWN,-0.009999999999990905
Liechtenstein,2022,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2022,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2022,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2022,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2023,NR,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2023,NR,PER_SUSP,UNKNOWN,0.0
Liechtenstein,2023,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Liechtenstein,2023,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2008,NR,PER_CNV,UNKNOWN,12788.0
Lithuania,2008,NR,PER_PRSC,UNKNOWN,63.0
Lithuania,2008,NR,PER_SUSP,UNKNOWN,-2212.0
Lithuania,2008,P_HTHAB,PER_CNV,UNKNOWN,398.06
Lithuania,2008,P_HTHAB,PER_PRSC,UNKNOWN,1.9600000000000364
Lithuania,2008,P_HTHAB,PER_SUSP,UNKNOWN,-68.84999999999991
Lithuania,2009,NR,PER_CNV,UNKNOWN,13050.0
Lithuania,2009,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2009,NR,PER_SUSP,UNKNOWN,-2670.0
Lithuania,2009,P_HTHAB,PER_CNV,UNKNOWN,409.88
Lithuania,2009,P_HTHAB,PER_PRSC,UNKNOWN,-0.009999999999990905
Lithuania,2009,P_HTHAB,PER_SUSP,UNKNOWN,-83.86000000000001
Lithuania,2010,NR,PER_CNV,UNKNOWN,13992.0
Lithuania,2010,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2010,NR,PER_SUSP,UNKNOWN,-2649.0
Lithuania,2010,P_HTHAB,PER_CNV,UNKNOWN,445.32
Lithuania,2010,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2010,P_HTHAB,PER_SUSP,UNKNOWN,-84.32000000000005
Lithuania,2011,NR,PER_CNV,UNKNOWN,13697.0
Lithuania,2011,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2011,NR,PER_SUSP,UNKNOWN,-2640.0
Lithuania,2011,P_HTHAB,PER_CNV,UNKNOWN,448.7
Lithuania,2011,P_HTHAB,PER_PRSC,UNKNOWN,0.010000000000104592
Lithuania,2011,P_HTHAB,PER_SUSP,UNKNOWN,-86.48000000000002
Lithuania,2012,NR,PER_CNV,UNKNOWN,16631.0
Lithuania,2012,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2012,NR,PER_SUSP,UNKNOWN,-2590.0
Lithuania,2012,P_HTHAB,PER_CNV,UNKNOWN,553.69
Lithuania,2012,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2012,P_HTHAB,PER_SUSP,UNKNOWN,-86.2399999999999
Lithuania,2013,NR,PER_CNV,UNKNOWN,19530.0
Lithuania,2013,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2013,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2013,P_HTHAB,PER_CNV,UNKNOWN,657.15
Lithuania,2013,P_HTHAB,PER_PRSC,UNKNOWN,-0.010000000000104592
Lithuania,2013,P_HTHAB,PER_SUSP,UNKNOWN,0.009999999999990905
Lithuania,2014,NR,PER_CNV,UNKNOWN,20358.0
Lithuania,2014,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2014,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2014,P_HTHAB,PER_CNV,UNKNOWN,691.63
Lithuania,2014,P_HTHAB,PER_PRSC,UNKNOWN,-0.009999999999990905
Lithuania,2014,P_HTHAB,PER_SUSP,UNKNOWN,0.009999999999763531
Lithuania,2015,NR,PER_CNV,UNKNOWN,17273.0
Lithuania,2015,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2015,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2015,P_HTHAB,PER_CNV,UNKNOWN,591.29
Lithuania,2015,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2015,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2016,NR,PER_CNV,UNKNOWN,15508.0
Lithuania,2016,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2016,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2016,P_HTHAB,PER_CNV,UNKNOWN,536.88
Lithuania,2016,P_HTHAB,PER_PRSC,UNKNOWN,0.010000000000104592
Lithuania,2016,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2017,NR,PER_CNV,UNKNOWN,18058.0
Lithuania,2017,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2017,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2017,P_HTHAB,PER_CNV,UNKNOWN,634.08
Lithuania,2017,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2017,P_HTHAB,PER_SUSP,UNKNOWN,0.009999999999990905
Lithuania,2018,NR,PER_CNV,UNKNOWN,19779.0
Lithuania,2018,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2018,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2018,P_HTHAB,PER_CNV,UNKNOWN,704.15
Lithuania,2018,P_HTHAB,PER_PRSC,UNKNOWN,-1.1368683772161603e-13
Lithuania,2018,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2019,NR,PER_CNV,UNKNOWN,17564.0
Lithuania,2019,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2019,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2019,P_HTHAB,PER_CNV,UNKNOWN,628.59
Lithuania,2019,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2019,P_HTHAB,PER_SUSP,UNKNOWN,0.009999999999990905
Lithuania,2020,NR,PER_CNV,UNKNOWN,16060.0
Lithuania,2020,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2020,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2020,P_HTHAB,PER_CNV,UNKNOWN,574.78
Lithuania,2020,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2020,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2021,NR,PER_CNV,UNKNOWN,15010.0
Lithuania,2021,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2021,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2021,P_HTHAB,PER_CNV,UNKNOWN,536.9
Lithuania,2021,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Lithuania,2021,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2022,NR,PER_CNV,UNKNOWN,14959.0
Lithuania,2022,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2022,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2022,P_HTHAB,PER_CNV,UNKNOWN,533.11
Lithuania,2022,P_HTHAB,PER_PRSC,UNKNOWN,-0.010000000000104592
Lithuania,2022,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Lithuania,2023,NR,PER_CNV,UNKNOWN,14717.0
Lithuania,2023,NR,PER_PRSC,UNKNOWN,0.0
Lithuania,2023,NR,PER_SUSP,UNKNOWN,0.0
Lithuania,2023,P_HTHAB,PER_CNV,UNKNOWN,515.07
Lithuania,2023,P_HTHAB,PER_PRSC,UNKNOWN,-0.009999999999990905
Lithuania,2023,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2008,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2008,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2008,NR,PER_SUSP,UNKNOWN,341.0
Luxembourg,2008,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2008,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2008,P_HTHAB,PER_SUSP,UNKNOWN,70.48999999999978
Luxembourg,2009,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2009,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2009,NR,PER_SUSP,UNKNOWN,982.0
Luxembourg,2009,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2009,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2009,P_HTHAB,PER_SUSP,UNKNOWN,198.9900000000007
Luxembourg,2010,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2010,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2010,NR,PER_SUSP,UNKNOWN,379.0
Luxembourg,2010,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2010,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2010,P_HTHAB,PER_SUSP,UNKNOWN,75.47999999999956
Luxembourg,2011,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2011,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2011,NR,PER_SUSP,UNKNOWN,429.0
Luxembourg,2011,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2011,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2011,P_HTHAB,PER_SUSP,UNKNOWN,83.82000000000062
Luxembourg,2012,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2012,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2012,NR,PER_SUSP,UNKNOWN,531.0
Luxembourg,2012,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2012,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2012,P_HTHAB,PER_SUSP,UNKNOWN,101.17000000000007
Luxembourg,2013,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2013,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2013,NR,PER_SUSP,UNKNOWN,440.0
Luxembourg,2013,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2013,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2013,P_HTHAB,PER_SUSP,UNKNOWN,81.92000000000098
Luxembourg,2014,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2014,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2014,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2014,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2014,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2014,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2015,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2015,NR,PER_PRSC,UNKNOWN,-18879.0
Luxembourg,2015,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2015,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2015,P_HTHAB,PER_PRSC,UNKNOWN,-3353.54
Luxembourg,2015,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2016,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2016,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2016,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2016,P_HTHAB,PER_CNV,UNKNOWN,2.2737367544323206e-13
Luxembourg,2016,P_HTHAB,PER_PRSC,UNKNOWN,0.010000000000218279
Luxembourg,2016,P_HTHAB,PER_SUSP,UNKNOWN,9.094947017729282e-13
Luxembourg,2017,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2017,NR,PER_PRSC,UNKNOWN,-3547.0
Luxembourg,2017,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2017,P_HTHAB,PER_CNV,UNKNOWN,2.2737367544323206e-13
Luxembourg,2017,P_HTHAB,PER_PRSC,UNKNOWN,-600.5099999999998
Luxembourg,2017,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2018,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2018,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2018,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2018,P_HTHAB,PER_CNV,UNKNOWN,0.009999999999990905
Luxembourg,2018,P_HTHAB,PER_PRSC,UNKNOWN,-0.009999999999990905
Luxembourg,2018,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2019,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2019,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2019,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2019,P_HTHAB,PER_CNV,UNKNOWN,0.009999999999990905
Luxembourg,2019,P_HTHAB,PER_PRSC,UNKNOWN,-0.009999999999990905
Luxembourg,2019,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2020,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2020,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2020,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2020,P_HTHAB,PER_CNV,UNKNOWN,0.009999999999990905
Luxembourg,2020,P_HTHAB,PER_PRSC,UNKNOWN,2.2737367544323206e-13
Luxembourg,2020,P_HTHAB,PER_SUSP,UNKNOWN,0.010000000000218279
Luxembourg,2021,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2021,NR,PER_PRSC,UNKNOWN,0.0
Luxembourg,2021,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2021,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2021,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Luxembourg,2021,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2022,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2022,NR,PER_PRSC,UNKNOWN,-470.0
Luxembourg,2022,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2022,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2022,P_HTHAB,PER_PRSC,UNKNOWN,-72.82000000000016
Luxembourg,2022,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Luxembourg,2023,NR,PER_CNV,UNKNOWN,0.0
Luxembourg,2023,NR,PER_PRSC,UNKNOWN,-467.0
Luxembourg,2023,NR,PER_SUSP,UNKNOWN,0.0
Luxembourg,2023,P_HTHAB,PER_CNV,UNKNOWN,0.0
Luxembourg,2023,P_HTHAB,PER_PRSC,UNKNOWN,-70.66999999999985
Luxembourg,2023,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Malta,2008,NR,PER_PRSC,UNKNOWN,0.0
Malta,2008,NR,PER_SUSP,UNKNOWN,0.0
Malta,2008,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Malta,2008,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Malta,2009,NR,PER_PRSC,UNKNOWN,1844.0
Malta,2009,NR,PER_SUSP,UNKNOWN,0.0
Malta,2009,P_HTHAB,PER_PRSC,UNKNOWN,448.74
Malta,2009,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Malta,2010,NR,PER_PRSC,UNKNOWN,0.0
Malta,2010,NR,PER_SUSP,UNKNOWN,0.0
Malta,2010,P_HTHAB,PER_PRSC,UNKNOWN,0.0
Malta,2010,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Malta,2011,NR,PER_PRSC,UNKNOWN,1577.0
Malta,2011,NR,PER_SUSP,UNKNOWN,0.0
Malta,2011,P_HTHAB,PER_PRSC,UNKNOWN,380.01
Malta,2011,P_HTHAB,PER_SUSP,UNKNOWN,0.0
Malta,2012,NR,PER_PRSC,UNKNOWN,1571.0
Malta,2012,NR,PER_SUSP,UNKNOWN,0.0
Malta,2012,P_HTHAB,PER_PRSC,UNKNOWN,376.25
Malta,2012,P_HTHAB,PER_SUSP,UNKNOWN,2.2737367544323206e-13
Malta,2013,NR,PER_PRSC,UNKNOWN,2903.0
Malta,2013,NR,PER_SUSP,UNKNOWN,0.0
